Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2009","2009","tonnes","392379","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2010","2010","tonnes","419600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2011","2011","tonnes","537277","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2012","2012","tonnes","537330","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2013","2013","tonnes","546173","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2014","2014","tonnes","584000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2015","2015","tonnes","546000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2016","2016","tonnes","632000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2017","2017","tonnes","1529000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2018","2018","tonnes","1503000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2019","2019","tonnes","1448000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2020","2020","tonnes","1431000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1961","1961","ha","44500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1962","1962","ha","38500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1963","1963","ha","33700","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1964","1964","ha","26500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1965","1965","ha","21700","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1966","1966","ha","23500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1967","1967","ha","30600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1968","1968","ha","39300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1969","1969","ha","48500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1970","1970","ha","66800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1971","1971","ha","84800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1972","1972","ha","91600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1973","1973","ha","101200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1974","1974","ha","108500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1975","1975","ha","115700","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1976","1976","ha","120500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1977","1977","ha","121620","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1978","1978","ha","125640","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1979","1979","ha","130370","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1980","1980","ha","138900","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1981","1981","ha","145890","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1982","1982","ha","153750","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1983","1983","ha","161710","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1984","1984","ha","164940","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1985","1985","ha","168230","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1986","1986","ha","165000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1987","1987","ha","178305","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1988","1988","ha","185083","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1989","1989","ha","186660","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1990","1990","ha","187198","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1991","1991","ha","193638","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1992","1992","ha","194561","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1993","1993","ha","191256","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1994","1994","ha","200000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1995","1995","ha","210000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1996","1996","ha","217099","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1997","1997","ha","222700","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1998","1998","ha","227680","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","1999","1999","ha","231000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2000","2000","ha","230000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2001","2001","ha","240000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2002","2002","ha","240000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2003","2003","ha","250000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2004","2004","ha","201200","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2005","2005","ha","230700","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2006","2006","ha","226600","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2007","2007","ha","252000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2008","2008","ha","264000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2009","2009","ha","274000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2010","2010","ha","282900","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2011","2011","ha","289100","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2012","2012","ha","321900","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2013","2013","ha","312000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2014","2014","ha","313040","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01341","Apples","2015","2015","ha","319000","A","Official figure"
